Townships,Commodity,Year,Month,Arrivals_in_ton,Min_price($),Max_price($),Modal_price($),Date,County_name,State_name
Lincoln,Broilers,2016,May,454.15172,16.93333333,18.26666667,17.6,2016-05,Audubon,Iowa
Brayton,Broilers,2014,November,0.330693,17.6,17.6,17.6,2014-11,Audubon,Iowa
Buchanan,Oats,2015,January,12.235641,52.48,56.92,55.61333333,2015-01,Cedar,Iowa
Buchanan,Oats,2016,January,84.216484,88.48,111.6266667,104.84,2016-01,Cedar,Iowa
Buchanan,Soybeans,2015,January,12.786796,41.24,42.4,42.2,2015-01,Cedar,Iowa
Buchanan,Soybeans,2016,January,11.243562,43.74666667,46.21333333,45.38666667,2016-01,Cedar,Iowa
Palmyra,Hogs,2015,October,130.623735,12.33333333,18.85333333,14.33333333,2015-10,Warren,Iowa
Buchanan,Corn,2015,January,8875.80012,2.52,17.37333333,14,2015-01,Cedar,Iowa
Buchanan,Corn,2016,January,13100.73389,4.413333333,17.26666667,13.88,2016-01,Cedar,Iowa
Buchanan,Turkeys,2016,January,2.755775,26.66666667,40,40,2016-01,Cedar,Iowa
Cedar Valley,Cattle and Calves,2015,January,929.908716,51.94666667,54,53.73333333,2015-01,Cedar,Iowa
Lincoln,Broilers,2016,September,2.094389,17.6,17.6,17.6,2016-09,Buena Vista,Iowa
Iowa,Broilers,2016,February,6.61386,16,18.66666667,17.6,2016-02,Dubuque,Iowa
Cedar Valley,Oats,2015,January,4.850164,62.42666667,67.53333333,66.45333333,2015-01,Cedar,Iowa
Cedar Valley,Oats,2016,January,32.848838,91.4,112.1466667,106.4666667,2016-01,Cedar,Iowa
Cedar Valley,Soybeans,2016,January,0.440924,46.25333333,46.25333333,46.25333333,2016-01,Cedar,Iowa
Iowa,Broilers,2014,November,69.114837,16.2,18.33333333,17.6,2014-11,Dubuque,Iowa
Downey,Oats,2016,January,4.188778,102.2533333,106.6666667,104.5866667,2016-01,Cedar,Iowa
Franklin,Broilers,2015,October,527.786028,15.72,18.64,17.6,2015-10,Linn,Iowa
Lime City,Chicken Eggs,2016,January,1.984158,26.66666667,41.33333333,26.66666667,2016-01,Cedar,Iowa
Lime City,Oats,2016,January,4.40924,72.61333333,74.61333333,72.65333333,2016-01,Cedar,Iowa
Lime City,Soybeans,2016,January,0.440924,45.64,45.64,45.64,2016-01,Cedar,Iowa
Plato,Cattle and Calves,2015,January,10.912869,51.28,51.61333333,51.61333333,2015-01,Cedar,Iowa
Scott,Broilers,2016,March,0.881848,17.6,17.6,17.6,2016-03,Madison,Iowa
Reading,Broilers,2015,April,98.10559,17.46666667,17.73333333,17.6,2015-04,Sioux,Iowa
Plato,Oats,2015,January,4.078547,62.96,75.57333333,72.97333333,2015-01,Cedar,Iowa
Plato,Oats,2016,January,43.320783,85.93333333,117.76,107.72,2016-01,Cedar,Iowa
Plato,Soybeans,2015,January,10.471945,41.90666667,43.48,43.12,2015-01,Cedar,Iowa
Plato,Soybeans,2016,January,9.479866,28.04,45.34666667,43.25333333,2016-01,Cedar,Iowa
Plato,Corn,2015,January,246.256054,3.96,17.18666667,14.4,2015-01,Cedar,Iowa
Plato,Corn,2016,January,936.302114,3.226666667,16.4,13.25333333,2016-01,Cedar,Iowa
Eden,Broilers,2015,July,17.085805,17.04,18.22666667,17.61333333,2015-07,Benton,Iowa
High Point,Broilers,2016,February,280.207202,15.89333333,19,17.61333333,2016-02,Decatur,Iowa
Buchanan,Oats,2015,July,5.401319,62.32,71.08,70.57333333,2015-07,Cedar,Iowa
Buchanan,Oats,2016,July,2.866006,93.33333333,94.66666667,94.48,2016-07,Cedar,Iowa
Buchanan,Soybeans,2015,July,13.007258,39.57333333,40.66666667,40.66666667,2015-07,Cedar,Iowa
Buchanan,Soybeans,2016,July,3.30693,46.28,47.01333333,47.01333333,2016-07,Cedar,Iowa
Buchanan,Corn,2015,July,4212.918589,7.306666667,28.44,23.92,2015-07,Cedar,Iowa
Buchanan,Corn,2016,July,4715.68218,2.36,10.12,7.813333333,2016-07,Cedar,Iowa
Long Creek,Broilers,2015,November,3999.070449,15.8,18.38666667,17.61333333,2015-11,Decatur,Iowa
Clay,Broilers,2015,May,7.275246,16.68,18.28,17.61333333,2015-05,Grundy,Iowa
Cedar Valley,Oats,2015,July,0.110231,69.49333333,69.49333333,69.49333333,2015-07,Cedar,Iowa
Franklin,Broilers,2016,October,300.93063,14.50666667,17.98666667,17.61333333,2016-10,Linn,Iowa
Clark,Broilers,2014,September,12.345872,17.33333333,18.26666667,17.62666667,2014-09,Tama,Iowa
Lime City,Corn,2016,July,3000.48782,2.4,10,5.4,2016-07,Cedar,Iowa
Linton,Broilers,2015,December,9.700328,16.86666667,18.37333333,17.62666667,2015-12,Allamakee,Iowa
Gray,Broilers,2016,May,16.424419,17,17.96,17.62666667,2016-05,Audubon,Iowa
Plato,Oats,2015,July,0.440924,68.74666667,68.74666667,68.74666667,2015-07,Cedar,Iowa
Plato,Soybeans,2015,July,7.605939,40.6,42.13333333,42.13333333,2015-07,Cedar,Iowa
Plato,Soybeans,2016,July,0.992079,43.68,48.12,46.12,2016-07,Cedar,Iowa
Plato,Corn,2015,July,161.488415,9.68,25.54666667,22.41333333,2015-07,Cedar,Iowa
Plato,Corn,2016,July,175.708214,1.666666667,9.586666667,8.346666667,2016-07,Cedar,Iowa
Eden,Broilers,2015,July,2.094389,17.38666667,17.65333333,17.62666667,2015-07,Decatur,Iowa
Pleasant Valley,Broilers,2016,January,5.180857,16.96,18.38666667,17.62666667,2016-01,Grundy,Iowa
Buchanan,Oats,2015,June,20.392735,67.04,76.68,75.54666667,2015-06,Cedar,Iowa
Buchanan,Oats,2016,June,11.464024,92.4,102.7466667,100.64,2016-06,Cedar,Iowa
Buchanan,Soybeans,2015,June,6.503629,41.89333333,43.2,43.2,2015-06,Cedar,Iowa
Buchanan,Soybeans,2016,June,3.637623,39.56,48.37333333,48.37333333,2016-06,Cedar,Iowa
Buchanan,Corn,2015,June,7448.30867,5.613333333,22.26666667,17.82666667,2015-06,Cedar,Iowa
Buchanan,Corn,2016,June,9635.842865,3.093333333,10.76,8.053333333,2016-06,Cedar,Iowa
Cedar,Broilers,2015,August,12.456103,17.48,17.62666667,17.62666667,2015-08,Jefferson,Iowa
Liberty,Broilers,2016,October,50.265336,17.17333333,18.04,17.62666667,2016-10,Jefferson,Iowa
Cedar Valley,Oats,2015,June,0.220462,70,70,70,2015-06,Cedar,Iowa
Cedar Valley,Oats,2016,June,0.440924,76.44,78.66666667,78.66666667,2016-06,Cedar,Iowa
Cedar Valley,Soybeans,2015,June,0.110231,49.34666667,49.34666667,49.34666667,2015-06,Cedar,Iowa
Indian Village,Broilers,2015,June,27.998674,17.04,17.85333333,17.64,2015-06,Tama,Iowa
Woodland,Broilers,2016,January,140.875218,16.65333333,18.62666667,17.64,2016-01,Decatur,Iowa
Dodge,Broilers,2014,September,6.724091,17.52,17.82666667,17.64,2014-09,Dubuque,Iowa
Lime City,Oats,2016,June,0.881848,57.94666667,62.98666667,60.16,2016-06,Cedar,Iowa
Lime City,Soybeans,2015,June,0.440924,45.37333333,46.08,45.70666667,2015-06,Cedar,Iowa
Lime City,Corn,2016,June,8807.677362,2.16,10.74666667,5.186666667,2016-06,Cedar,Iowa
Logan,Broilers,2015,April,192.90425,16.70666667,18.10666667,17.64,2015-04,Sioux,Iowa
Reading,Broilers,2015,May,100.31021,17.46666667,17.69333333,17.64,2015-05,Sioux,Iowa
Plato,Oats,2015,June,2.645544,71.62666667,75.37333333,74.34666667,2015-06,Cedar,Iowa
Plato,Oats,2016,June,2.535313,86.6,92.8,92.18666667,2016-06,Cedar,Iowa
Plato,Soybeans,2015,June,6.834322,45.56,46.33333333,46.13333333,2015-06,Cedar,Iowa
Plato,Soybeans,2016,June,3.527392,44.34666667,49.58666667,48.49333333,2016-06,Cedar,Iowa
Plato,Corn,2015,June,383.052725,5.72,21.26666667,18.54666667,2015-06,Cedar,Iowa
Plato,Corn,2016,June,680.455963,1.946666667,8.786666667,7.44,2016-06,Cedar,Iowa
Canton,Broilers,2015,December,3827.440782,16.45333333,17.90666667,17.65333333,2015-12,Benton,Iowa
Woodland,Broilers,2016,August,108.246842,14.90666667,19.57333333,17.65333333,2016-08,Decatur,Iowa
Buchanan,Oats,2015,March,19.180194,56.37333333,70.62666667,66.52,2015-03,Cedar,Iowa
Buchanan,Oats,2016,March,12.897027,73.65333333,98.06666667,93.48,2016-03,Cedar,Iowa
Buchanan,Soybeans,2015,March,8.928711,39.70666667,41.48,41.44,2015-03,Cedar,Iowa
Buchanan,Soybeans,2016,March,7.605939,43.70666667,47.50666667,46.30666667,2016-03,Cedar,Iowa
Gildden,Hogs,2016,March,973.449961,12.34666667,16.34666667,14.37333333,2016-03,Carroll,Iowa
Buchanan,Corn,2015,March,8190.934917,8.373333333,20.05333333,16.72,2015-03,Cedar,Iowa
Buchanan,Corn,2016,March,17745.09661,3.653333333,10.18666667,7.84,2016-03,Cedar,Iowa
Cedar Valley,Cattle and Calves,2015,March,68.563682,52,52.33333333,52.33333333,2015-03,Cedar,Iowa
Concord,Broilers,2014,September,12.235641,17.53333333,17.77333333,17.65333333,2014-09,Dubuque,Iowa
Mt. Etna,Broilers,2015,August,6.393398,17,17.66666667,17.66666667,2015-08,Adams,Iowa
Cedar Valley,Oats,2015,March,7.385477,66.76,71.73333333,70.52,2015-03,Cedar,Iowa
Cedar Valley,Oats,2016,March,8.267325,78.04,88.49333333,85.29333333,2016-03,Cedar,Iowa
Lenox,Broilers,2015,January,0.551155,17.66666667,17.66666667,17.66666667,2015-01,Adams,Iowa
Downey,Oats,2016,March,1.322772,74.86666667,80.01333333,78.10666667,2016-03,Cedar,Iowa
Lenox,Broilers,2015,June,15.763033,17.61333333,17.78666667,17.66666667,2015-06,Adams,Iowa
Mt. Etna,Broilers,2016,March,0.771617,17.66666667,17.66666667,17.66666667,2016-03,Adams,Iowa
Lincoln,Broilers,2016,February,125.66334,17,18.33333333,17.66666667,2016-02,Audubon,Iowa
Plato,Oats,2015,March,10.912869,57.90666667,66.44,62.50666667,2015-03,Cedar,Iowa
Plato,Oats,2016,March,7.385477,72.64,91.89333333,86.72,2016-03,Cedar,Iowa
Plato,Soybeans,2015,March,3.086468,40.30666667,41.14666667,41.04,2015-03,Cedar,Iowa
Plato,Soybeans,2016,March,5.070626,35.42666667,44.21333333,42.29333333,2016-03,Cedar,Iowa
Plato,Corn,2015,March,131.615814,5.746666667,19.69333333,16.4,2015-03,Cedar,Iowa
Plato,Corn,2016,March,207.344511,2.28,9.586666667,7.32,2016-03,Cedar,Iowa
Cedar,Broilers,2016,January,139.442215,16.33333333,19,17.66666667,2016-01,Benton,Iowa
Jackson,Broilers,2016,January,10.251483,17.46666667,17.8,17.66666667,2016-01,Iowa,Iowa
Buchanan,Oats,2015,May,15.211878,71.36,84.2,80.50666667,2015-05,Cedar,Iowa
Buchanan,Oats,2016,May,5.51155,87.62666667,104.0533333,101.7333333,2016-05,Cedar,Iowa
Buchanan,Soybeans,2015,May,47.39933,46.93333333,50.90666667,50.13333333,2015-05,Cedar,Iowa
Buchanan,Soybeans,2016,May,18.849501,47.69333333,50.54666667,50.12,2016-05,Cedar,Iowa
Buchanan,Corn,2015,May,8947.560501,3.84,17.18666667,12.98666667,2015-05,Cedar,Iowa
Buchanan,Corn,2016,May,9926.081088,1.893333333,8.413333333,6.186666667,2016-05,Cedar,Iowa
Buxton,Broilers,2015,January,11.0231,16.66666667,18.66666667,17.66666667,2015-01,Monroe,Iowa
Shelby,Broilers,2015,June,37.47854,17.57333333,17.84,17.66666667,2015-06,Shelby,Iowa
Cedar Valley,Oats,2015,May,0.771617,65.33333333,68.8,65.86666667,2015-05,Cedar,Iowa
Cedar Valley,Oats,2016,May,2.20462,87.08,87.08,87.08,2016-05,Cedar,Iowa
Highland,Broilers,2015,April,12.12541,17.46666667,18.33333333,17.66666667,2015-04,Tama,Iowa
Downey,Soybeans,2016,May,0.220462,26.68,26.68,26.68,2016-05,Cedar,Iowa
Salth Creek,Broilers,2015,March,11.794717,17.68,17.74666667,17.68,2015-03,Tama,Iowa
Lime City,Soybeans,2016,May,0.110231,46.48,46.48,46.48,2016-05,Cedar,Iowa
Lime City,Corn,2016,May,11618.56786,1.626666667,9.88,5.186666667,2016-05,Cedar,Iowa
Howard,Broilers,2014,September,5.952474,17.53333333,17.82666667,17.68,2014-09,Tama,Iowa
Union,Broilers,2014,December,7.054784,17.46666667,17.88,17.68,2014-12,Adams,Iowa
Plato,Oats,2015,May,2.535313,72.72,76.56,76.56,2015-05,Cedar,Iowa
Plato,Oats,2016,May,1.433003,96.89333333,97.22666667,97.22666667,2016-05,Cedar,Iowa
Plato,Soybeans,2015,May,24.140589,45.36,50.73333333,49.64,2015-05,Cedar,Iowa
Plato,Soybeans,2016,May,5.51155,41,46.54666667,45.33333333,2016-05,Cedar,Iowa
Plato,Corn,2015,May,557.548398,3.56,14.77333333,12.34666667,2015-05,Cedar,Iowa
Plato,Corn,2016,May,626.773466,1.573333333,7.933333333,6.32,2016-05,Cedar,Iowa
Buchanan,Cattle and Calves,2014,November,113.317468,54.66666667,56,56,2014-11,Cedar,Iowa
Eden,Broilers,2015,November,6969.134513,16.88,18.98666667,17.68,2015-11,Benton,Iowa
Bennington,Broilers,2015,April,2.20462,17.01333333,17.68,17.68,2015-04,Black Hawk,Iowa
Buchanan,Oats,2014,November,5.952474,53.14666667,54.81333333,54.72,2014-11,Cedar,Iowa
Buchanan,Oats,2015,November,6.944553,95.29333333,107.2266667,105.1066667,2015-11,Cedar,Iowa
Buchanan,Soybeans,2014,November,21.715507,42.26666667,43.74666667,43.38666667,2014-11,Cedar,Iowa
Buchanan,Soybeans,2015,November,40.895701,38.26666667,48.8,47.62666667,2015-11,Cedar,Iowa
Buchanan,Corn,2014,November,20671.28874,7.44,23.68,19.65333333,2014-11,Cedar,Iowa
Buchanan,Corn,2015,November,26958.20359,7.08,28.10666667,21.78666667,2015-11,Cedar,Iowa
Cedar Valley,Cattle and Calves,2014,November,455.805185,54,54,54,2014-11,Cedar,Iowa
Fayette,Broilers,2016,April,23.14851,17.33333333,18.02666667,17.68,2016-04,Decatur,Iowa
Liberty,Broilers,2015,July,82.67325,16.84,18.21333333,17.68,2015-07,Dubuque,Iowa
Cedar Valley,Oats,2014,November,0.110231,53.33333333,53.33333333,53.33333333,2014-11,Cedar,Iowa
Lincoln,Broilers,2016,May,350.865273,16.82666667,18.34666667,17.69333333,2016-05,Buena Vista,Iowa
Lime City,Oats,2015,November,7.826401,77.12,79.26666667,77.12,2015-11,Cedar,Iowa
Lime City,Soybeans,2015,November,6.61386,55.10666667,59.45333333,55.10666667,2015-11,Cedar,Iowa
Plato,Cattle and Calves,2015,November,145.394689,54.66666667,54.66666667,54.66666667,2015-11,Cedar,Iowa
Liberty,Broilers,2016,January,8.157094,17.61333333,17.72,17.69333333,2016-01,Jefferson,Iowa
Beaver,Broilers,2016,March,3.527392,17.37333333,18.04,17.70666667,2016-03,Grundy,Iowa
Plato,Oats,2014,November,0.110231,46.66666667,46.66666667,46.66666667,2014-11,Cedar,Iowa
Plato,Soybeans,2014,November,234.461337,37.06666667,43.44,42.28,2014-11,Cedar,Iowa
Plato,Soybeans,2015,November,142.528683,22.14666667,49.08,46.05333333,2015-11,Cedar,Iowa
Plato,Corn,2014,November,174.054749,6.733333333,22.34666667,18.69333333,2014-11,Cedar,Iowa
Plato,Corn,2015,November,408.736548,3.893333333,24.04,19.22666667,2015-11,Cedar,Iowa
Eagle,Broilers,2015,April,20.172273,17.72,17.72,17.72,2015-04,Sioux,Iowa
Lincoln,Broilers,2015,August,0.551155,17.73333333,17.73333333,17.73333333,2015-08,Adams,Iowa
Lenox,Broilers,2014,December,11.684486,17.73333333,17.73333333,17.73333333,2014-12,Adams,Iowa
Buchanan,Oats,2014,October,6.393398,47.58666667,52.13333333,50.76,2014-10,Cedar,Iowa
Buchanan,Oats,2015,October,15.101647,112.4533333,121.9466667,118.3333333,2015-10,Cedar,Iowa
Buchanan,Oats,2016,October,5.401319,55.57333333,60.30666667,58.46666667,2016-10,Cedar,Iowa
Buchanan,Soybeans,2014,October,24.030358,39.26666667,41.70666667,41.33333333,2014-10,Cedar,Iowa
Buchanan,Soybeans,2015,October,30.203294,46.05333333,48.96,48.34666667,2015-10,Cedar,Iowa
Buchanan,Soybeans,2016,October,17.085805,32.82666667,36.69333333,34.74666667,2016-10,Cedar,Iowa
Buchanan,Corn,2014,October,4555.736999,6.346666667,25.38666667,20.93333333,2014-10,Cedar,Iowa
Buchanan,Corn,2015,October,13335.96684,6.56,35.96,27.37333333,2015-10,Cedar,Iowa
Buchanan,Corn,2016,October,4639.733021,1.773333333,9.133333333,6.6,2016-10,Cedar,Iowa
Center,Broilers,2015,August,7.275246,17.6,17.86666667,17.73333333,2015-08,Allamakee,Iowa
Harrison,Broilers,2016,April,31.085142,17.33333333,18.13333333,17.73333333,2016-04,Benton,Iowa
Eldorado,Broilers,2015,June,4.40924,17.73333333,17.73333333,17.73333333,2015-06,Benton,Iowa
Cedar Valley,Oats,2015,October,0.661386,98.01333333,98.01333333,98.01333333,2015-10,Cedar,Iowa
Cedar Valley,Oats,2016,October,0.110231,46.66666667,46.66666667,46.66666667,2016-10,Cedar,Iowa
Black Hawk,Broilers,2015,October,3.527392,17.34666667,17.73333333,17.73333333,2015-10,Black Hawk,Iowa
Plato,Broilers,2016,May,2774.734732,15.05333333,18.93333333,17.73333333,2016-05,Cedar,Iowa
Beaver,Broilers,2015,August,0.220462,17.73333333,17.73333333,17.73333333,2015-08,Grundy,Iowa
Beaver,Broilers,2016,February,1.322772,17.08,17.73333333,17.73333333,2016-02,Grundy,Iowa
Lime City,Oats,2014,October,3.086468,27.49333333,31.45333333,30.82666667,2014-10,Cedar,Iowa
Lime City,Oats,2015,October,13.889106,89.10666667,96.28,92.81333333,2015-10,Cedar,Iowa
Lime City,Oats,2016,October,5.732012,42.84,45.12,43.38666667,2016-10,Cedar,Iowa
Lime City,Soybeans,2014,October,0.992079,37.90666667,37.90666667,37.90666667,2014-10,Cedar,Iowa
Lime City,Soybeans,2015,October,4.960395,45.34666667,45.68,45.52,2015-10,Cedar,Iowa
Lime City,Soybeans,2016,October,12.015179,35.36,36.76,35.73333333,2016-10,Cedar,Iowa
Lime City,Corn,2016,October,8678.48663,1.506666667,10.16,5.026666667,2016-10,Cedar,Iowa
Beaver,Broilers,2015,June,0.220462,17.73333333,17.73333333,17.73333333,2015-06,Grundy,Iowa
Boulder,Broilers,2015,August,3.858085,18.18666667,19.29333333,17.73333333,2015-08,Linn,Iowa
Reading,Broilers,2014,October,14.881185,17.53333333,17.94666667,17.73333333,2014-10,Sioux,Iowa
Plato,Oats,2014,October,0.110231,45.33333333,45.33333333,45.33333333,2014-10,Cedar,Iowa
Plato,Oats,2015,October,0.110231,121.3466667,121.3466667,121.3466667,2015-10,Cedar,Iowa
Plato,Oats,2016,October,0.110231,61.33333333,61.33333333,61.33333333,2016-10,Cedar,Iowa
Plato,Soybeans,2014,October,166.889734,34.44,40.85333333,39.6,2014-10,Cedar,Iowa
Plato,Soybeans,2015,October,486.559634,28.88,49.42666667,47.12,2015-10,Cedar,Iowa
Plato,Soybeans,2016,October,336.314781,27.64,36.89333333,34.6,2016-10,Cedar,Iowa
Plato,Corn,2014,October,88.735955,4.626666667,20.92,17.49333333,2014-10,Cedar,Iowa
Plato,Corn,2015,October,135.58413,7.813333333,31.94666667,27.18666667,2015-10,Cedar,Iowa
Plato,Corn,2016,October,58.863354,2.666666667,10.66666667,7.666666667,2016-10,Cedar,Iowa
Logan,Broilers,2014,September,43.100321,16.97333333,18.56,17.73333333,2014-09,Sioux,Iowa
Salth Creek,Broilers,2015,June,5.291088,17.74666667,17.74666667,17.74666667,2015-06,Tama,Iowa
Audubon,Broilers,2015,December,10.692407,17.04,18.41333333,17.74666667,2015-12,Audubon,Iowa
Buchanan,Oats,2014,September,8.377556,48.2,71.93333333,51.09333333,2014-09,Cedar,Iowa
Buchanan,Oats,2015,September,12.345872,85.93333333,98.2,96.30666667,2015-09,Cedar,Iowa
Buchanan,Oats,2016,September,18.518808,65.97333333,70.58666667,68.38666667,2016-09,Cedar,Iowa
Buchanan,Soybeans,2014,September,14.881185,33.81333333,39.41333333,38.45333333,2014-09,Cedar,Iowa
Buchanan,Soybeans,2015,September,2.425082,40.73333333,40.74666667,40.74666667,2015-09,Cedar,Iowa
Buchanan,Soybeans,2016,September,6.393398,39.86666667,41.26666667,40.50666667,2016-09,Cedar,Iowa
Buchanan,Corn,2014,September,6464.386764,2.853333333,18.90666667,15.65333333,2014-09,Cedar,Iowa
Buchanan,Corn,2015,September,2706.501743,14.36,54.04,45.09333333,2015-09,Cedar,Iowa
Buchanan,Corn,2016,September,8725.775729,1.733333333,6.546666667,4.92,2016-09,Cedar,Iowa
Harrison,Broilers,2016,March,310.741189,17.46666667,18.02666667,17.74666667,2016-03,Benton,Iowa
Newell,Broilers,2016,February,306.662642,16.62666667,18.41333333,17.74666667,2016-02,Buena Vista,Iowa
Maple Valley,Broilers,2015,September,2.755775,17.12,18.36,17.74666667,2015-09,Buena Vista,Iowa
Cedar Valley,Oats,2014,September,3.196699,53.77333333,54.42666667,54,2014-09,Cedar,Iowa
Cedar Valley,Oats,2015,September,0.330693,41.33333333,70.66666667,54.66666667,2015-09,Cedar,Iowa
Cedar Valley,Broilers,2015,August,10.471945,16.66666667,17.8,17.74666667,2015-08,Cedar,Iowa
Dodge,Broilers,2016,April,25.904285,17.58666667,17.92,17.74666667,2016-04,Dubuque,Iowa
Lime City,Oats,2014,September,0.110231,20.2,20.2,20.2,2014-09,Cedar,Iowa
Lime City,Oats,2016,September,0.330693,24,37.33333333,26.66666667,2016-09,Cedar,Iowa
Lime City,Corn,2016,September,3506.44811,1.333333333,5.266666667,3.52,2016-09,Cedar,Iowa
Liberty,Broilers,2016,April,11.133331,17.74666667,17.74666667,17.74666667,2016-04,Jefferson,Iowa
Lee,Broilers,2015,December,1.984158,17.33333333,18.01333333,17.74666667,2015-12,Madison,Iowa
Nokomis,Broilers,2016,May,35.384151,16.30666667,18.73333333,17.76,2016-05,Buena Vista,Iowa
Plato,Oats,2014,September,0.440924,52.01333333,52.01333333,52.01333333,2014-09,Cedar,Iowa
Plato,Oats,2015,September,0.330693,90.66666667,90.66666667,90.66666667,2015-09,Cedar,Iowa
Plato,Oats,2016,September,0.881848,63.33333333,63.33333333,63.33333333,2016-09,Cedar,Iowa
Plato,Soybeans,2014,September,0.330693,35.33333333,38.66666667,38.66666667,2014-09,Cedar,Iowa
Plato,Soybeans,2015,September,53.021111,39.16,42.77333333,42.06666667,2015-09,Cedar,Iowa
Plato,Soybeans,2016,September,3.417161,36.66666667,40,38.09333333,2016-09,Cedar,Iowa
Plato,Corn,2014,September,210.982134,3.653333333,17.14666667,14.98666667,2014-09,Cedar,Iowa
Plato,Corn,2015,September,25.242899,21.09333333,52.88,45.06666667,2015-09,Cedar,Iowa
Doyle,Cattle and Calves,2016,April,13.778875,56,56,56,2016-04,Clarke,Iowa
Concord,Broilers,2016,April,235.784109,17.6,17.93333333,17.76,2016-04,Dubuque,Iowa
Darwin,Broilers,2016,January,39.903622,17.10666667,18.33333333,17.77333333,2016-01,Adams,Iowa
Doyle,Chicken Eggs,2016,April,12.345872,48,48,48,2016-04,Clarke,Iowa
Doyle,Oats,2015,April,54.454114,75.33333333,76.92,76.12,2015-04,Clarke,Iowa
Doyle,Oats,2016,April,95.90097,102.6666667,102.6666667,102.6666667,2016-04,Clarke,Iowa
Doyle,Soybeans,2016,April,36.155768,42.66666667,46.66666667,44.66666667,2016-04,Clarke,Iowa
Doyle,Broilers,2016,July,7.605939,17.77333333,17.77333333,17.77333333,2016-07,Clarke,Iowa
Morgan,Broilers,2015,July,12.456103,17.33333333,17.8,17.77333333,2015-07,Decatur,Iowa
Doyle,Chicken Eggs,2015,August,5.180857,23.66666667,35,29,2015-08,Clarke,Iowa
Doyle,Chicken Eggs,2016,August,9.149173,26.66666667,26.66666667,26.66666667,2016-08,Clarke,Iowa
